uf,escolaridade,ordem_escolaridade,curso,ordem_area_atuacao,area_atuacao,inscritos,selecionados,nao_cert,certificados,abandonos,evasoes
PR,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,7,Outros,6,3,2,0,1,0
PR,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,73,52,18,29,2,3
PR,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,17,7,3,3,1,0
PR,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
PR,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,1,1,0,1,0,0
PR,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,11,9,2,6,0,1
PR,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,7,Outros,14,4,2,2,0,0
PR,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,72,54,12,42,0,0
PR,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,25,11,4,7,0,0
PR,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,1,0,0,0,0,0
PR,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,9,4,0,3,1,0
PR,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,7,Outros,17,6,1,4,1,0
PR,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
PR,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,1,0,0,0,0,0
PR,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,13,8,2,5,1,0
PR,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,7,Outros,3,2,0,1,1,0
PR,Doutorando,8,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,0,0,0,0,0
PR,Doutorando,8,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,1,1,0,1,0,0
RJ,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,49,37,7,28,1,1
RJ,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
RJ,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,11,7,1,5,1,0
RJ,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,40,34,14,11,5,4
RJ,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,4,1,0,0,0,1
RJ,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,6,5,1,4,0,0
RJ,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,7,Outros,9,4,2,2,0,0
RJ,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,88,56,12,38,3,3
RJ,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,20,4,1,3,0,0
RJ,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,4,0,0,0,0,0
RJ,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,16,9,3,5,1,0
RJ,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,5,Secretaria de Saúde,1,0,0,0,0,0
RJ,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,8,2,1,1,0,0
RJ,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,7,Outros,11,4,3,1,0,0
RJ,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,35,16,6,8,2,0
RJ,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,8,3,1,2,0,0
RJ,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
RJ,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,2,1,0,1,0,0
RJ,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,7,3,1,2,0,0
RJ,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,7,Outros,4,1,0,1,0,0
RJ,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,5,1,1,0,0,0
RJ,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,1,0,0,0,0,0
RJ,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,8,4,1,2,0,1
RJ,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,2,0,0,0,0,0
RJ,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,7,Outros,1,0,0,0,0,0
RJ,Doutorando,8,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
RJ,Doutorando,8,Justiça e Práticas Restaurativas - 01/2016,7,Outros,1,0,0,0,0,0
RJ,Doutorado,9,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
RN,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,4,1,1,0,0,0
RN,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,7,1,0,1,0,0
RN,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,2,0,0,0,0,0
RN,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,7,Outros,1,0,0,0,0,0
RN,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,21,9,1,7,0,1
RN,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,2,0,0,0,0,0
RN,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,3,0,0,0,0,0
RN,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,1,0,0,0,0,0
RN,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,7,Outros,8,1,0,0,1,0
RN,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,5,3,1,2,0,0
RN,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,3,1,0,1,0,0
RN,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,2,0,0,0,0,0
RN,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,2,0,0,0,0,0
RN,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,7,Outros,1,0,0,0,0,0
RN,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
RN,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,7,Outros,1,0,0,0,0,0
RN,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,1,0,0,0,0,0
RO,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,4,2,1,1,0,0
RO,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
RO,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,1,0,0,0,0,0
RO,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,2,1,0,0,1,0
RO,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,5,2,2,0,0,0
RO,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,7,Outros,4,0,0,0,0,0
RO,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,10,4,2,2,0,0
RO,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,4,1,1,0,0,0
RO,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
RO,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,1,1,1,0,0,0
RO,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,17,2,0,1,1,0
RO,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,7,Outros,12,0,0,0,0,0
RO,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,2,1,0,0,1,0
RO,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,5,Secretaria de Saúde,1,0,0,0,0,0
RO,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,7,3,1,1,0,1
RO,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,7,Outros,3,0,0,0,0,0
RO,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,7,Outros,2,0,0,0,0,0
RO,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
RR,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,5,4,2,0,2,0
RR,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,7,Outros,2,0,0,0,0,0
RS,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,20,10,3,4,0,3
RS,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,1,0,0,0,0,0
RS,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,2,2,0,2,0,0
RS,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,7,Outros,2,1,0,0,1,0
RS,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,28,19,9,8,1,1
RS,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,1,0,0,0,0,0
RS,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
RS,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,1,0,0,0,0,0
RS,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,5,4,0,3,1,0
RS,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,7,Outros,5,2,1,0,1,0
RS,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,72,60,14,25,9,12
RS,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,9,3,1,2,0,0
RS,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
RS,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,2,0,0,0,0,0
RS,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,5,Secretaria de Saúde,1,0,0,0,0,0
RS,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,11,8,2,5,1,0
RS,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,7,Outros,27,7,2,4,1,0
RS,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,46,29,13,14,0,2
RS,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,14,4,0,2,1,1
RS,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,3,0,0,0,0,0
RS,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,4,1,0,0,1,0
RS,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,9,6,4,2,0,0
RS,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,7,Outros,11,2,1,0,0,1
RS,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,2,0,0,0,0,0
RS,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,7,Outros,1,0,0,0,0,0
RS,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,8,6,0,6,0,0
RS,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,1,1,1,0,0,0
RS,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,1,1,0,1,0,0
RS,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,7,Outros,3,1,0,1,0,0
RS,Doutorando,8,Justiça e Práticas Restaurativas - 01/2016,7,Outros,3,0,0,0,0,0
RS,Doutorado,9,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
SC,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,8,1,0,1,0,0
SC,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,7,1,0,1,0,0
SC,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,5,Secretaria de Saúde,1,0,0,0,0,0
SC,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,6,0,0,0,0,0
SC,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,7,Outros,5,0,0,0,0,0
SC,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,11,2,0,2,0,0
SC,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,9,3,1,2,0,0
SC,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
SC,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,23,2,0,1,1,0
SC,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,7,Outros,5,1,0,1,0,0
SC,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,1,0,0,0,0,0
SC,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,4,1,0,1,0,0
SC,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,7,Outros,1,0,0,0,0,0
SC,Doutorando,8,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,1,0,1
SE,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,0,0,0,0,0
SE,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,2,0,0,0,0,0
SE,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,7,Outros,1,1,1,0,0,0
SE,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,4,2,2,0,0,0
SE,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,1,1,1,0,0,0
SE,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
SE,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,9,1,1,0,0,0
SE,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,7,2,1,0,0,1
SE,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,3,0,0,0,0,0
SE,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,5,Secretaria de Saúde,1,0,0,0,0,0
SE,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,5,0,0,0,0,0
SE,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,7,Outros,7,2,0,2,0,0
SE,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,9,2,1,1,0,0
SE,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,9,1,1,0,0,0
SE,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
SE,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,1,0,0,0,0,0
SE,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,4,0,0,0,0,0
SE,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,0,0,0,0,0
SE,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,1,0,0,0,0,0
SE,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,7,Outros,1,1,1,0,0,0
SE,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,1,0,0,0,0,0
SE,Doutorando,8,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,1,1,0,1,0,0
SP,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,67,46,20,19,4,3
SP,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
SP,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,1,0,0,0,0,0
SP,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,2,1,0,1,0,0
SP,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,7,Outros,6,4,3,0,0,1
SP,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,36,25,9,10,4,2
SP,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,4,3,1,1,1,0
SP,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,3,0,0,0,0,0
SP,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,1,0,0,0,0,0
SP,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,7,3,2,0,0,1
SP,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,7,Outros,12,0,0,0,0,0
SP,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,230,165,50,88,17,10
SP,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,28,15,5,5,3,2
SP,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,7,0,0,0,0,0
SP,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,10,1,0,0,0,1
SP,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,5,Secretaria de Saúde,2,0,0,0,0,0
SP,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,20,10,3,6,0,1
SP,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,7,Outros,46,15,5,6,1,3
SP,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,60,34,10,23,1,0
SP,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,13,3,3,0,0,0
SP,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
SP,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,4,Secretaria de Educação,3,0,0,0,0,0
SP,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,5,Secretaria de Saúde,3,1,0,1,0,0
SP,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,10,3,0,1,1,1
SP,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,7,Outros,17,5,2,3,0,0
SP,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,3,3,1,1,1,0
SP,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,2,2,0,2,0,0
SP,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,7,Outros,3,0,0,0,0,0
SP,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,14,10,2,8,0,0
SP,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,1,0,0,0,0,0
SP,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,4,1,1,0,0,0
SP,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,7,Outros,2,1,0,1,0,0
SP,Doutorando,8,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,1,0,0,0,0,0
SP,Doutorando,8,Justiça e Práticas Restaurativas - 01/2016,7,Outros,1,0,0,0,0,0
SP,Doutorado,9,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,0,0,0,0,0
SP,Doutorado,9,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,1,0,0,0,0,0
TO,Médio Completo,2,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,3,0,0,0,0,0
TO,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,3,0,0,0,0,0
TO,Estudante Superior,3,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,2,0,0,0,0,0
TO,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,4,1,0,1,0,0
TO,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,2,CREAS,3,0,0,0,0,0
TO,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,2,0,0,0,0,0
TO,Superior Completo,4,Justiça e Práticas Restaurativas - 01/2016,7,Outros,1,0,0,0,0,0
TO,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,2,1,1,0,0,0
TO,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,1,0,0,0,0,0
TO,Especialista,5,Justiça e Práticas Restaurativas - 01/2016,6,Sistema Justiça,1,0,0,0,0,0
TO,Mestrando,6,Justiça e Práticas Restaurativas - 01/2016,7,Outros,1,0,0,0,0,0
TO,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,0,0,0,0,0
TO,Mestrado,7,Justiça e Práticas Restaurativas - 01/2016,3,Conselhos,2,0,0,0,0,0
AC,Médio Completo,2,Justiça e Práticas Restaurativas - 02/2016,7,Outros,1,1,0,0,0,1
AC,Estudante Superior,3,Justiça e Práticas Restaurativas - 02/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
AC,Superior Completo,4,Justiça e Práticas Restaurativas - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,1,0,1
AC,Superior Completo,4,Justiça e Práticas Restaurativas - 02/2016,7,Outros,1,1,0,1,0,0
AC,Especialista,5,Justiça e Práticas Restaurativas - 02/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
AC,Especialista,5,Justiça e Práticas Restaurativas - 02/2016,2,CREAS,1,1,0,1,0,0
AC,Especialista,5,Justiça e Práticas Restaurativas - 02/2016,5,Secretaria de Saúde,1,1,1,0,0,0
AC,Mestrado,7,Justiça e Práticas Restaurativas - 02/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
AL,Médio Completo,2,Justiça e Práticas Restaurativas - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,0,2,0
AL,Estudante Superior,3,Justiça e Práticas Restaurativas - 02/2016,1,Sistema Sinase - Unidades socioeducativas,3,3,1,1,1,0
AL,Estudante Superior,3,Justiça e Práticas Restaurativas - 02/2016,2,CREAS,2,2,1,0,1,0
AL,Estudante Superior,3,Justiça e Práticas Restaurativas - 02/2016,4,Secretaria de Educação,1,1,0,0,1,0
AL,Superior Completo,4,Justiça e Práticas Restaurativas - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
